Year,Month,Day,identifier,Newspaper,State,Title,Text
1873,6,20,1873062003203,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank of the city of atlanta. designated depository of the united states. capital, $300,000. directors. alfred austell, r. h. richaros, e. w. holland, john neal, s. m. inman, w. j. garren, w. b. cox. special attention is made to collections, for which we remit promptly at lowest rate of exchange. alfred austell. president: w. h. tuller, cashier; p. romare, asst. cashier."
1873,6,21,1873062103203,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank of the city of atlanta. designated depository of the united states. capital, $300,000. directors. alfred austell, r. h. richaros, e. w. holland, john neal, s. m. inman, w. j. garren, w. b. cox. special attention is made to collections, for which we remit promptly at lowest rate of exchange. alfred austell. president: w. h. tuller, cashier; p. romare, asst. cashier."
1873,6,21,1873062103201,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank. (no. 2 wall street, atlanta, georgia) w. l. gordon, president; j. m.  willis, cashier; w. d. bell, teller. authorized capital.......$300,000. interest allowed from date of deposit (nov22-1y)"
1873,6,21,1873062103205,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb - chance of rules and regulations relating to deposits and depositors- 1. the bank shall be open daily for the transaction of business, except on sundays and holidays, from 9 a. m. to 3 p.m., and (to receive deposits only) on monday and saturday nights, from 6 to 8 o’clock. 

2. deposits of five cents or any larger sums may be received, but such moneys only as are received on deposit by national banks shall be taken. the company will pay in like bankable funds. deposits of gold or silver will be paid in kind.

3. on making the first deposit, the depositor shall subscribe his or her name, occupation, residence and post office address, in a book containing the rules and regulations of the company relating to deposits and depositors, thereby signifying his or her assent thereto, but no omission or failure to sign such book shall relieve the depositor receiving a passbook containing these rules and regulations from their binding force.

4. all deposits shall be entered upon the books of the company, and a pass book or certificate of deposit shall be given the depositor, upon which shall be entered the sum so deposited, and which shall be his or her evidence of property in the company.

5. drafts shall be made personally or by the order of the depositor in writing, properly authenticated, but no person shall be paid any part of any deposit or interest due without producing the passbook or certificate issued to him or her, and having the amount so paid entered thereon. provided, that this rule shall not prohibit cashiers under the direction of the actuary, from making special arrangements for the deposits of business men which may be withdrawn by cheek in accordance with the usual rules of banks subject, however, to the restrictions of rule 6 of this code. 

6. the company will as a rule pay all deposits on demand, yet it reserves the right to require notice as follows of intention to withdraw deposits. if the sum to be withdrawn be less than ten dollars, no notice will be required. if the sum be $10 and not more than $100, 30 days. if more than $100, 60 days. the intent of this ruling being solely to protect the bank and its depositors in times of public excitement and danger. 

7. such interest as the profits of the company will allow will be declared to depositors in the months of january and july of each year, and will be paid 20 days after the first business day of these months. interest due and not withdrawn will be added to the depositor’s account, and will itself draw interest as a deposit. interest will begin on the first day each mouth upon deposits of one dollar or more, made on that day or during the proceeding month, but such interest will not be due until the interest days fixed above. no interest will be paid on deposits less than one dollar, nor upon any sum withdrawn before the first january or july for the period that may have passed since the last interest day. 

8. in case of the death of depositor, the amount standing to the credit of the decreased will be paid to his or her legal representative

9. in case of lost or stolen books, the company will be responsible for payments made thereon only when duly notified in writing of each loss or theft. while the company will by all possible means endeavor to prevent losses arising from such books, payments made thereon before notice received as above required shall be valid payments to discharge the company. in case of books reported lost or destroyed, the company will require such evidence and such indemnity as the local committee may deem just and proper. 

10. deposits made by married women and by minors are entirely free from the control of the husband or guardian, and will be so held. 

11. all deposits will be held as trusts strictly confidential and private

12. the trustees reserve the right to alter and amend these rules and regulations, and such alternations or amendments shall be binding upon the depositors, after having been published twice a week for three successive weeks in one or more of the public newspapers of those towns and cities where the agencies of the company are located.

approved, may 8, 1873 [a true copy] philip d. cory, cashier, j. w. alvord, president."
1873,6,21,1873062103202,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb (chartered by government of united states). office broad street, corner walton. receives deposits of five cents upwards. deposits payable on demand with interest. interest compounded twice per annum. send for circular. philip d. cory, cashier."
1873,6,21,1873062103204,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank, 2 wall street. authorized capital $300,000. do a general banking business. collections made at all points in the united status. interest allowed on deposits; also, allowed by the charter to negotiate loans, securities or credits, buy and sell promissory notes, railroad and state bonds, and all other valuables. w. l. gordon, president | j. m. willi8. cashier. among the stockholders are: e. w. holland, john neal, u. l. gordon, hon. d. a. walker, w. s. thomson, c. w. henderson, j. l. wooten, als. j. e. brown, henry jackson, dr. j. h. lowe, hon. g. n. lester, captain j. a. fitten, w. m. lowry"
1873,6,22,1873062203201,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank. (no. 2 wall street, atlanta, georgia) w. l. gordon, president; j. m.  willis, cashier; w. d. bell, teller. authorized capital.......$300,000. interest allowed from date of deposit (nov22-1y)"
1873,6,22,1873062203204,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb - chance of rules and regulations relating to deposits and depositors- 1. the bank shall be open daily for the transaction of business, except on sundays and holidays, from 9 a. m. to 3 p.m., and (to receive deposits only) on monday and saturday nights, from 6 to 8 o’clock. 

2. deposits of five cents or any larger sums may be received, but such moneys only as are received on deposit by national banks shall be taken. the company will pay in like bankable funds. deposits of gold or silver will be paid in kind.

3. on making the first deposit, the depositor shall subscribe his or her name, occupation, residence and post office address, in a book containing the rules and regulations of the company relating to deposits and depositors, thereby signifying his or her assent thereto, but no omission or failure to sign such book shall relieve the depositor receiving a passbook containing these rules and regulations from their binding force.

4. all deposits shall be entered upon the books of the company, and a pass book or certificate of deposit shall be given the depositor, upon which shall be entered the sum so deposited, and which shall be his or her evidence of property in the company.

5. drafts shall be made personally or by the order of the depositor in writing, properly authenticated, but no person shall be paid any part of any deposit or interest due without producing the passbook or certificate issued to him or her, and having the amount so paid entered thereon. provided, that this rule shall not prohibit cashiers under the direction of the actuary, from making special arrangements for the deposits of business men which may be withdrawn by cheek in accordance with the usual rules of banks subject, however, to the restrictions of rule 6 of this code. 

6. the company will as a rule pay all deposits on demand, yet it reserves the right to require notice as follows of intention to withdraw deposits. if the sum to be withdrawn be less than ten dollars, no notice will be required. if the sum be $10 and not more than $100, 30 days. if more than $100, 60 days. the intent of this ruling being solely to protect the bank and its depositors in times of public excitement and danger. 

7. such interest as the profits of the company will allow will be declared to depositors in the months of january and july of each year, and will be paid 20 days after the first business day of these months. interest due and not withdrawn will be added to the depositor’s account, and will itself draw interest as a deposit. interest will begin on the first day each mouth upon deposits of one dollar or more, made on that day or during the proceeding month, but such interest will not be due until the interest days fixed above. no interest will be paid on deposits less than one dollar, nor upon any sum withdrawn before the first january or july for the period that may have passed since the last interest day. 

8. in case of the death of depositor, the amount standing to the credit of the decreased will be paid to his or her legal representative

9. in case of lost or stolen books, the company will be responsible for payments made thereon only when duly notified in writing of each loss or theft. while the company will by all possible means endeavor to prevent losses arising from such books, payments made thereon before notice received as above required shall be valid payments to discharge the company. in case of books reported lost or destroyed, the company will require such evidence and such indemnity as the local committee may deem just and proper. 

10. deposits made by married women and by minors are entirely free from the control of the husband or guardian, and will be so held. 

11. all deposits will be held as trusts strictly confidential and private

12. the trustees reserve the right to alter and amend these rules and regulations, and such alternations or amendments shall be binding upon the depositors, after having been published twice a week for three successive weeks in one or more of the public newspapers of those towns and cities where the agencies of the company are located.

approved, may 8, 1873 [a true copy] philip d. cory, cashier, j. w. alvord, president."
1873,6,22,1873062203203,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank, 2 wall street. authorized capital $300,000. do a general banking business. collections made at all points in the united status. interest allowed on deposits; also, allowed by the charter to negotiate loans, securities or credits, buy and sell promissory notes, railroad and state bonds, and all other valuables. w. l. gordon, president | j. m. willi8. cashier. among the stockholders are: e. w. holland, john neal, u. l. gordon, hon. d. a. walker, w. s. thomson, c. w. henderson, j. l. wooten, als. j. e. brown, henry jackson, dr. j. h. lowe, hon. g. n. lester, captain j. a. fitten, w. m. lowry"
1873,6,22,1873062203202,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank of the city of atlanta. designated depository of the united states. capital, $300,000. directors. alfred austell, r. h. richaros, e. w. holland, john neal, s. m. inman, w. j. garren, w. b. cox. special attention is made to collections, for which we remit promptly at lowest rate of exchange. alfred austell. president: w. h. tuller, cashier; p. romare, asst. cashier."
1873,6,25,1873062503201,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank. (no. 2 wall street, atlanta, georgia) w. l. gordon, president; j. m.  willis, cashier; w. d. bell, teller. authorized capital.......$300,000. interest allowed from date of deposit (nov22-1y)"
1873,6,25,1873062503203,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank of the city of atlanta. designated depository of the united states. capital, $300,000. directors. alfred austell, r. h. richaros, e. w. holland, john neal, s. m. inman, w. j. garren, w. b. cox. special attention is made to collections, for which we remit promptly at lowest rate of exchange. alfred austell. president: w. h. tuller, cashier; p. romare, asst. cashier."
1873,6,25,1873062503205,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb - chance of rules and regulations relating to deposits and depositors- 1. the bank shall be open daily for the transaction of business, except on sundays and holidays, from 9 a. m. to 3 p.m., and (to receive deposits only) on monday and saturday nights, from 6 to 8 o’clock. 

2. deposits of five cents or any larger sums may be received, but such moneys only as are received on deposit by national banks shall be taken. the company will pay in like bankable funds. deposits of gold or silver will be paid in kind.

3. on making the first deposit, the depositor shall subscribe his or her name, occupation, residence and post office address, in a book containing the rules and regulations of the company relating to deposits and depositors, thereby signifying his or her assent thereto, but no omission or failure to sign such book shall relieve the depositor receiving a passbook containing these rules and regulations from their binding force.

4. all deposits shall be entered upon the books of the company, and a pass book or certificate of deposit shall be given the depositor, upon which shall be entered the sum so deposited, and which shall be his or her evidence of property in the company.

5. drafts shall be made personally or by the order of the depositor in writing, properly authenticated, but no person shall be paid any part of any deposit or interest due without producing the passbook or certificate issued to him or her, and having the amount so paid entered thereon. provided, that this rule shall not prohibit cashiers under the direction of the actuary, from making special arrangements for the deposits of business men which may be withdrawn by cheek in accordance with the usual rules of banks subject, however, to the restrictions of rule 6 of this code. 

6. the company will as a rule pay all deposits on demand, yet it reserves the right to require notice as follows of intention to withdraw deposits. if the sum to be withdrawn be less than ten dollars, no notice will be required. if the sum be $10 and not more than $100, 30 days. if more than $100, 60 days. the intent of this ruling being solely to protect the bank and its depositors in times of public excitement and danger. 

7. such interest as the profits of the company will allow will be declared to depositors in the months of january and july of each year, and will be paid 20 days after the first business day of these months. interest due and not withdrawn will be added to the depositor’s account, and will itself draw interest as a deposit. interest will begin on the first day each mouth upon deposits of one dollar or more, made on that day or during the proceeding month, but such interest will not be due until the interest days fixed above. no interest will be paid on deposits less than one dollar, nor upon any sum withdrawn before the first january or july for the period that may have passed since the last interest day. 

8. in case of the death of depositor, the amount standing to the credit of the decreased will be paid to his or her legal representative

9. in case of lost or stolen books, the company will be responsible for payments made thereon only when duly notified in writing of each loss or theft. while the company will by all possible means endeavor to prevent losses arising from such books, payments made thereon before notice received as above required shall be valid payments to discharge the company. in case of books reported lost or destroyed, the company will require such evidence and such indemnity as the local committee may deem just and proper. 

10. deposits made by married women and by minors are entirely free from the control of the husband or guardian, and will be so held. 

11. all deposits will be held as trusts strictly confidential and private

12. the trustees reserve the right to alter and amend these rules and regulations, and such alternations or amendments shall be binding upon the depositors, after having been published twice a week for three successive weeks in one or more of the public newspapers of those towns and cities where the agencies of the company are located.

approved, may 8, 1873 [a true copy] philip d. cory, cashier, j. w. alvord, president."
1873,6,25,1873062503202,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb (chartered by government of united states). office broad street, corner walton. receives deposits of five cents upwards. deposits payable on demand with interest. interest compounded twice per annum. send for circular. philip d. cory, cashier."
1873,6,25,1873062503204,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank, 2 wall street. authorized capital $300,000. do a general banking business. collections made at all points in the united status. interest allowed on deposits; also, allowed by the charter to negotiate loans, securities or credits, buy and sell promissory notes, railroad and state bonds, and all other valuables. w. l. gordon, president | j. m. willi8. cashier. among the stockholders are: e. w. holland, john neal, u. l. gordon, hon. d. a. walker, w. s. thomson, c. w. henderson, j. l. wooten, als. j. e. brown, henry jackson, dr. j. h. lowe, hon. g. n. lester, captain j. a. fitten, w. m. lowry"
1873,6,26,1873062603201,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank. (no. 2 wall street, atlanta, georgia) w. l. gordon, president; j. m.  willis, cashier; w. d. bell, teller. authorized capital.......$300,000. interest allowed from date of deposit (nov22-1y)"
1873,6,26,1873062603203,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank of the city of atlanta. designated depository of the united states. capital, $300,000. directors. alfred austell, r. h. richaros, e. w. holland, john neal, s. m. inman, w. j. garren, w. b. cox. special attention is made to collections, for which we remit promptly at lowest rate of exchange. alfred austell. president: w. h. tuller, cashier; p. romare, asst. cashier."
1873,6,26,1873062603204,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank, 2 wall street. authorized capital $300,000. do a general banking business. collections made at all points in the united status. interest allowed on deposits; also, allowed by the charter to negotiate loans, securities or credits, buy and sell promissory notes, railroad and state bonds, and all other valuables. w. l. gordon, president | j. m. willi8. cashier. among the stockholders are: e. w. holland, john neal, u. l. gordon, hon. d. a. walker, w. s. thomson, c. w. henderson, j. l. wooten, als. j. e. brown, henry jackson, dr. j. h. lowe, hon. g. n. lester, captain j. a. fitten, w. m. lowry"
1873,6,26,1873062603202,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb (chartered by government of united states). office broad street, corner walton. receives deposits of five cents upwards. deposits payable on demand with interest. interest compounded twice per annum. send for circular. philip d. cory, cashier."
1873,6,26,1873062601203,New National Era,VA,"the freedman's savings & trust company. chartered by the united states. financial statement for the month of april, 1873.","see image. […] below the report: the bank pays six per cent interest on savings deposits, compounded in january and july of each year, to be drawn by pass-book only. special arrangements made for receiving business accounts, payable by check, and bearing 4 per cent interest. certificates of deposit issued bearing six and four per cent interest, available anywhere in the united states. accounts transferred, at request of depositors, from branches where kept to any other branch without risk or trouble, and without loss of interest. for full information about the bank address the actuary at washington, d. c., or the cashiers of the respective branches. copies of the charter and by-laws given or sent to any one on application. investments made in government bonds and real estate securities only. "
1873,6,26,1873062601204,New National Era,VA,the freedman's savings and trust company,"the fsb. a national savings bank. established march, 1865. chartered by the government of the united states. banking house 1507 pennsylvania avenue, opposite the treasury. deposits of five cents or any larger amounts received. six per cent interest paid on sums of five dollars or more. all deposits payable on demand, with interest due. all accounts strictly private and confidential. principal office, washington, d. c. branch offices in all the larger cities of the south and southwest. this great national savings institution, established by the authority of the united states government for the benefit of the freedmen, knows no distinction of race or color, and offers its great advantages to all classes alike. save the small sums. cut off your vices - don't smoke - don't drink - don't buy lottery tickets. put the money you save into the fsb. open from 9 a. m. to  4 p. m. each day, and on wednesday and saturday nights, to receive deposits only, from 6 1/2 to 8 o'clock. "
1873,6,26,1873062601202,New National Era,VA,the new era and citizen as an advertising medium.,"merchants of boston, new york, philadelphia, and baltimore, interested in securing the southern trade, will find the new era and citizen a profitable advertising medium, on account of its largely increasing circulation in the south. our paper finds its way to all the fsbs, southern members of congress, and personal friends in the state legislatures and state governments, as well as those who are engaged in developing the agricultural and material resources of the south, all of whom will have trade, more or less, with the north, and can contribute largely to swell the aggregate business of northern houses."
1873,6,27,1873062703204,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank, 2 wall street. authorized capital $300,000. do a general banking business. collections made at all points in the united status. interest allowed on deposits; also, allowed by the charter to negotiate loans, securities or credits, buy and sell promissory notes, railroad and state bonds, and all other valuables. w. l. gordon, president | j. m. willi8. cashier. among the stockholders are: e. w. holland, john neal, u. l. gordon, hon. d. a. walker, w. s. thomson, c. w. henderson, j. l. wooten, als. j. e. brown, henry jackson, dr. j. h. lowe, hon. g. n. lester, captain j. a. fitten, w. m. lowry"
1873,6,27,1873062703203,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank of the city of atlanta. designated depository of the united states. capital, $300,000. directors. alfred austell, r. h. richaros, e. w. holland, john neal, s. m. inman, w. j. garren, w. b. cox. special attention is made to collections, for which we remit promptly at lowest rate of exchange. alfred austell. president: w. h. tuller, cashier; p. romare, asst. cashier."
1873,6,27,1873062703201,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank. (no. 2 wall street, atlanta, georgia) w. l. gordon, president; j. m.  willis, cashier; w. d. bell, teller. authorized capital.......$300,000. interest allowed from date of deposit (nov22-1y)"
1873,6,27,1873062703202,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb (chartered by government of united states). office broad street, corner walton. receives deposits of five cents upwards. deposits payable on demand with interest. interest compounded twice per annum. send for circular. philip d. cory, cashier."
1873,6,28,1873062803201,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank. (no. 2 wall street, atlanta, georgia) w. l. gordon, president; j. m.  willis, cashier; w. d. bell, teller. authorized capital.......$300,000. interest allowed from date of deposit (nov22-1y)"
1873,6,28,1873062803203,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank of the city of atlanta. designated depository of the united states. capital, $300,000. directors. alfred austell, r. h. richaros, e. w. holland, john neal, s. m. inman, w. j. garren, w. b. cox. special attention is made to collections, for which we remit promptly at lowest rate of exchange. alfred austell. president: w. h. tuller, cashier; p. romare, asst. cashier."
1873,6,28,1873062803204,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank, 2 wall street. authorized capital $300,000. do a general banking business. collections made at all points in the united status. interest allowed on deposits; also, allowed by the charter to negotiate loans, securities or credits, buy and sell promissory notes, railroad and state bonds, and all other valuables. w. l. gordon, president | j. m. willi8. cashier. among the stockholders are: e. w. holland, john neal, u. l. gordon, hon. d. a. walker, w. s. thomson, c. w. henderson, j. l. wooten, als. j. e. brown, henry jackson, dr. j. h. lowe, hon. g. n. lester, captain j. a. fitten, w. m. lowry"
1873,6,28,1873062803202,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb (chartered by government of united states). office broad street, corner walton. receives deposits of five cents upwards. deposits payable on demand with interest. interest compounded twice per annum. send for circular. philip d. cory, cashier."
1873,6,29,1873062920201,New York Herald,NY,"emigrant industrial savings bank, 51 chambers
 street. - new york, june 30. l873.","emigrant industrial savings bank, 51 chambers
 street. - new york, june 30. l873.
dividend.- the trustees of this bank have ordered that
interest be paid to depositors entitled thereto, tor the six
months ending this date, as follows :-
first-on sums of $2000, at the rate of seven per cent
per annum.
second-on sums exceeding $2,000, seven per cent per
annum on $2,000, und six per cent per annum on the excess.
payable on and after monday, july 21, 1873.
the interest will be placed to the credit of depositors
under date of july 1, and will be entitled to interest for
the next six months if not withdrawn.
david lenwith, henky l hogcet,
comptroller. president"
1873,6,29,1873062903201,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb (chartered by government of united states). office broad street, corner walton. receives deposits of five cents upwards. deposits payable on demand with interest. interest compounded twice per annum. send for circular. philip d. cory, cashier."
1873,7,1,1873070120201,New York Herald,NY,"
emigrant industrial savings bank,
51 chambers street
new york, june 30, 1873.
","
dividend-the trustees of this bank have ordered
that interest be paid to depositor- entitled thereto for the
six months ending this date as follows
first - on sums of $2,000 and under, at the rate or seven per
cent per annum.
second- on sums exceeding $2,000 -seven per cent per annum
on $2,000, and six per cent per annum on the excess.
payable on and after monday, .july 21, 1873.
the interest will be placed to the credit of depositors
under date of july 1, and will be entitled to interest for
the next six months. if not withdrawn.
henry l. hoguet, president.
david ledwith, comptroller"
1873,7,1,1873070103203,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank of the city of atlanta. designated depository of the united states. capital, $300,000. directors. alfred austell, r. h. richaros, e. w. holland, john neal, s. m. inman, w. j. garren, w. b. cox. special attention is made to collections, for which we remit promptly at lowest rate of exchange. alfred austell. president: w. h. tuller, cashier; p. romare, asst. cashier."
1873,7,1,1873070103202,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb (chartered by government of united states). office broad street, corner walton. receives deposits of five cents upwards. deposits payable on demand with interest. interest compounded twice per annum. send for circular. philip d. cory, cashier."
1873,7,1,1873070103201,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank. (no. 2 wall street, atlanta, georgia) w. l. gordon, president; j. m.  willis, cashier; w. d. bell, teller. authorized capital.......$300,000. interest allowed from date of deposit (nov22-1y)"
1873,7,1,1873070103204,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank, 2 wall street. authorized capital $300,000. do a general banking business. collections made at all points in the united status. interest allowed on deposits; also, allowed by the charter to negotiate loans, securities or credits, buy and sell promissory notes, railroad and state bonds, and all other valuables. w. l. gordon, president | j. m. willi8. cashier. among the stockholders are: e. w. holland, john neal, u. l. gordon, hon. d. a. walker, w. s. thomson, c. w. henderson, j. l. wooten, als. j. e. brown, henry jackson, dr. j. h. lowe, hon. g. n. lester, captain j. a. fitten, w. m. lowry"
1873,7,2,1873070203202,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank. (no. 2 wall street, atlanta, georgia) w. l. gordon, president; j. m.  willis, cashier; w. d. bell, teller. authorized capital.......$300,000. interest allowed from date of deposit (nov22-1y)"
1873,7,2,1873070203203,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb (chartered by government of united states). office broad street, corner walton. receives deposits of five cents upwards. deposits payable on demand with interest. interest compounded twice per annum. send for circular. philip d. cory, cashier."
1873,7,2,1873070203201,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank - atlanta, ga., july 1, 1s73. this bank will be closed on friday, the 4th day of july. papers maturing on that day must be paid on the 3d. jy2-3t wm. h. tuller, cashier"
1873,7,2,1873070203205,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank, 2 wall street. authorized capital $300,000. do a general banking business. collections made at all points in the united status. interest allowed on deposits; also, allowed by the charter to negotiate loans, securities or credits, buy and sell promissory notes, railroad and state bonds, and all other valuables. w. l. gordon, president | j. m. willi8. cashier. among the stockholders are: e. w. holland, john neal, u. l. gordon, hon. d. a. walker, w. s. thomson, c. w. henderson, j. l. wooten, als. j. e. brown, henry jackson, dr. j. h. lowe, hon. g. n. lester, captain j. a. fitten, w. m. lowry"
1873,7,2,1873070203204,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank of the city of atlanta. designated depository of the united states. capital, $300,000. directors. alfred austell, r. h. richaros, e. w. holland, john neal, s. m. inman, w. j. garren, w. b. cox. special attention is made to collections, for which we remit promptly at lowest rate of exchange. alfred austell. president: w. h. tuller, cashier; p. romare, asst. cashier."
1873,7,3,1873070303203,Atlanta Daily Herald,GA,merchants' & planters’ bank,"merchants' & planters’ bank - (of washington, wilkes county, ga.) w. w. simpson, president. | a. w. hill, cashier. capital stock - - - $112,000. special attention paid to collections, for which prompt remittances are made, at lowest rates of exchange. jy3 6m"
1873,7,3,1873070303206,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank, 2 wall street. authorized capital $300,000. do a general banking business. collections made at all points in the united status. interest allowed on deposits; also, allowed by the charter to negotiate loans, securities or credits, buy and sell promissory notes, railroad and state bonds, and all other valuables. w. l. gordon, president | j. m. willi8. cashier. among the stockholders are: e. w. holland, john neal, u. l. gordon, hon. d. a. walker, w. s. thomson, c. w. henderson, j. l. wooten, als. j. e. brown, henry jackson, dr. j. h. lowe, hon. g. n. lester, captain j. a. fitten, w. m. lowry"
1873,7,3,1873070303204,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb (chartered by government of united states). office broad street, corner walton. receives deposits of five cents upwards. deposits payable on demand with interest. interest compounded twice per annum. send for circular. philip d. cory, cashier."
1873,7,3,1873070303205,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank of the city of atlanta. designated depository of the united states. capital, $300,000. directors. alfred austell, r. h. richaros, e. w. holland, john neal, s. m. inman, w. j. garren, w. b. cox. special attention is made to collections, for which we remit promptly at lowest rate of exchange. alfred austell. president: w. h. tuller, cashier; p. romare, asst. cashier."
1873,7,3,1873070303202,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank. (no. 2 wall street, atlanta, georgia) w. l. gordon, president; j. m.  willis, cashier; w. d. bell, teller. authorized capital.......$300,000. interest allowed from date of deposit (nov22-1y)"
1873,7,3,1873070303201,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank - atlanta, ga., july 1, 1s73. this bank will be closed on friday, the 4th day of july. papers maturing on that day must be paid on the 3d. jy2-3t wm. h. tuller, cashier"
1873,7,3,1873070301202,New National Era,VA,the freedman's savings and trust company,"the fsb. a national savings bank. established march, 1865. chartered by the government of the united states. banking house 1507 pennsylvania avenue, opposite the treasury. deposits of five cents or any larger amounts received. six per cent interest paid on sums of five dollars or more. all deposits payable on demand, with interest due. all accounts strictly private and confidential. principal office, washington, d. c. branch offices in all the larger cities of the south and southwest. this great national savings institution, established by the authority of the united states government for the benefit of the freedmen, knows no distinction of race or color, and offers its great advantages to all classes alike. save the small sums. cut off your vices - don't smoke - don't drink - don't buy lottery tickets. put the money you save into the fsb. open from 9 a. m. to  4 p. m. each day, and on wednesday and saturday nights, to receive deposits only, from 6 1/2 to 8 o'clock. "
1873,7,3,1873070301201,New National Era,VA,the new era and citizen as an advertising medium.,"merchants of boston, new york, philadelphia, and baltimore, interested in securing the southern trade, will find the new era and citizen a profitable advertising medium, on account of its largely increasing circulation in the south. our paper finds its way to all the fsbs, southern members of congress, and personal friends in the state legislatures and state governments, as well as those who are engaged in developing the agricultural and material resources of the south, all of whom will have trade, more or less, with the north, and can contribute largely to swell the aggregate business of northern houses."
1873,7,4,1873070403203,Atlanta Daily Herald,GA,merchants' & planters’ bank,"merchants' & planters’ bank - (of washington, wilkes county, ga.) w. w. simpson, president. | a. w. hill, cashier. capital stock - - - $112,000. special attention paid to collections, for which prompt remittances are made, at lowest rates of exchange. jy3 6m"
1873,7,4,1873070403205,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank of the city of atlanta. designated depository of the united states. capital, $300,000. directors. alfred austell, r. h. richaros, e. w. holland, john neal, s. m. inman, w. j. garren, w. b. cox. special attention is made to collections, for which we remit promptly at lowest rate of exchange. alfred austell. president: w. h. tuller, cashier; p. romare, asst. cashier."
1873,7,4,1873070403202,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank. (no. 2 wall street, atlanta, georgia) w. l. gordon, president; j. m.  willis, cashier; w. d. bell, teller. authorized capital.......$300,000. interest allowed from date of deposit (nov22-1y)"
1873,7,4,1873070403204,Atlanta Daily Herald,GA,freedman's savings & trust co.,"fsb (chartered by government of united states). office broad street, corner walton. receives deposits of five cents upwards. deposits payable on demand with interest. interest compounded twice per annum. send for circular. philip d. cory, cashier."
1873,7,4,1873070403201,Atlanta Daily Herald,GA,atlanta national bank,"atlanta national bank - atlanta, ga., july 1, 1s73. this bank will be closed on friday, the 4th day of july. papers maturing on that day must be paid on the 3d. jy2-3t wm. h. tuller, cashier"
1873,7,4,1873070403206,Atlanta Daily Herald,GA,dollar savings bank,"dollar savings bank, 2 wall street. authorized capital $300,000. do a general banking business. collections made at all points in the united status. interest allowed on deposits; also, allowed by the charter to negotiate loans, securities or credits, buy and sell promissory notes, railroad and state bonds, and all other valuables. w. l. gordon, president | j. m. willi8. cashier. among the stockholders are: e. w. holland, john neal, u. l. gordon, hon. d. a. walker, w. s. thomson, c. w. henderson, j. l. wooten, als. j. e. brown, henry jackson, dr. j. h. lowe, hon. g. n. lester, captain j. a. fitten, w. m. lowry"
